## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=bam/SRR7657880.insert_size.pdf INPUT=bam/SRR7657880.sorted.bam OUTPUT=bam/SRR7657880.insert_size.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Feb 10 09:18:58 GMT 2021

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
267	254	39	142	173491449	268.101199	62.489865	29330410	FR	15	29	45	61	79	99	125	165	323	2665	17855			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
575	1667
576	1703
577	1724
578	1752
579	1702
580	1637
581	1743
582	1722
583	1678
584	1687
585	1712
586	1682
587	1710
588	1711
589	1638
590	1639
591	1584
592	1616
593	1647
594	1643
595	1635
596	1610
597	1667
598	1671
599	1605
600	1658
601	1651
602	1664
603	1549
604	1636
605	1684
606	1728
607	1643
608	1657
609	1706
610	1652
611	1581
612	1656
613	1659
614	1693
615	1669
616	1559
617	1714
618	1619
619	1647
620	1527
621	1638
622	1713
623	1643
624	1686
625	1509
626	1555
627	1668
628	1578
629	1652
630	1607
631	1617
632	1590
633	1568
634	1660
635	1583
636	1586
637	1636
638	1605
639	1539
640	1594
641	1614
642	1557
643	1606
644	1603
645	1613
646	1544
647	1561
648	1590
649	1549
650	1628
651	1540
652	1583
653	1550
654	1596
655	1508
656	1505
657	1470

