## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=bam/SRR7657874.insert_size.pdf INPUT=bam/SRR7657874.sorted.bam OUTPUT=bam/SRR7657874.insert_size.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Feb 10 09:18:58 GMT 2021

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
269	255	38	142	169508641	270.387331	61.583525	26489079	FR	15	29	43	59	77	97	123	163	311	2545	17069			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
316	97811
317	95734
318	92169
319	91259
320	88433
321	86256
322	84965
323	82791
324	80407
325	78648
326	77405
327	75096
328	73348
329	71193
330	69997
331	69146
332	66205
333	64935
334	63402
335	62195
336	60574
337	58861
338	57276
339	55507
340	54470
341	52162
342	51309
343	50208
344	49205
345	47563
346	46469
347	45063
348	43900
349	42944
350	42095
351	40483
352	39726
353	38461
354	37502
355	36247
356	36139
357	34499
358	33654
359	32949
360	32205
361	31317
362	30216
363	29412
364	28736
365	27646
366	27495
367	26289
368	26439
369	25196
370	24900
371	23942
372	23254
373	22958
374	22124
375	21278
376	20767
377	20471
378	19712
379	19462
380	18628
381	18568
382	18008
383	17448
384	16946
385	16515
386	15792
387	15751
388	15371
389	15134
390	14835
391	14248
392	13819
393	13563
394	13154
395	12978
396	12584
397	12456
398	12025
399	11769
400	10840
401	10535
402	10149
403	9889
404	9719
405	9593
406	9064
407	9301
408	8876
409	8558
410	8444
411	8270
412	8051
413	7794
414	7581
415	7527
416	7384
417	7306
418	7135
419	7057
420	6730
421	6728
422	6201
423	6424
424	6176
425	5991
426	5896
427	5849
428	5693
429	5588
430	5445
431	5438
432	5345
433	5250
434	5035
435	5037
436	4881
437	4944
438	4704
439	4694
440	4485
441	4433
442	4605
443	4343
444	4239
445	4417
446	4196
447	4034
448	4184
449	3998
450	4011
451	3849
452	3875
453	3741
454	3717
455	3584
456	3694
457	3600
458	3501
459	3455
460	3487
461	3315
462	3208
463	3364
464	3233
465	3106
466	3002
467	3141
468	3097
469	3095
470	2934
471	3014
472	3142
473	2976
474	2889
475	2931
476	2804
477	2719
478	2786
479	2737
480	2710
481	2737
482	2530
483	2610
484	2524
485	2513
486	2524
487	2506
488	2466
489	2489
490	2478
491	2445
492	2493
493	2435
494	2274
495	2398
496	2379
497	2316
498	2288
499	2193
500	2221
501	2238
502	2265
503	2215
504	2237
505	2118
506	2150
507	2197
508	2136
509	2151
510	2173
511	2048
512	2043
513	2038
514	2014
515	1964
516	1952
517	1999
518	1982
519	2007
520	1973
521	1984
522	1868
523	1974
524	1947
525	1890
526	2048
527	1929
528	1939
529	1935
530	1837
531	1831
532	1913
533	1800
534	1748
535	1863
536	1748
537	1750
538	1712
539	1772
540	1779
541	1714
542	1741
543	1726
544	1667
545	1727
546	1710
547	1635
548	1738
549	1723
550	1709
551	1687
552	1662
553	1680
554	1677
555	1657
556	1780
557	1585
558	1603
559	1619
560	1691
561	1659
562	1633
563	1634
564	1547
565	1653
566	1584
567	1659
568	1587
569	1521
570	1591
571	1565
572	1614
573	1550
574	1512
575	1472
576	1524
577	1504
578	1526
579	1510
580	1512
581	1580
582	1603
583	1477
584	1433
585	1480
586	1435
587	1603
588	1474
589	1513
590	1467
591	1463
592	1438
593	1397
594	1481
595	1442
596	1474
597	1476
598	1414
599	1499
600	1500
601	1389
602	1511
603	1455
604	1491
605	1461
606	1438
607	1492
608	1466
609	1490
610	1488
611	1426
612	1442
613	1508
614	1449
615	1571
616	1486
617	1463
618	1453
619	1375
620	1425
621	1472
622	1475
623	1477
624	1470
625	1430
626	1360
627	1449
628	1377
629	1420
630	1461
631	1493
632	1355
633	1438
634	1458
635	1472
636	1431
637	1451
638	1433
639	1419
640	1493
641	1465
642	1473
643	1408
644	1418
645	1376
646	1434
647	1435
648	1333
649	1362

