## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=bam/SRR7657877.insert_size.pdf INPUT=bam/SRR7657877.sorted.bam OUTPUT=bam/SRR7657877.insert_size.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Feb 10 09:18:58 GMT 2021

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
263	247	40	142	148908400	264.197067	64.62829	33705631	FR	15	31	47	63	81	101	129	171	467	3105	19389			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
432	6429
433	6097
434	6254
435	5976
436	5775
437	5956
438	5917
439	5697
440	5693
441	5400
442	5273
443	5363
444	5275
445	5254
446	5038
447	5102
448	4813
449	4997
450	4746
451	4840
452	4767
453	4760
454	4568
455	4678
456	4588
457	4436
458	4543
459	4339
460	4393
461	4310
462	4137
463	4060
464	4154
465	3904
466	4064
467	4055
468	3971
469	3829
470	3954
471	4123
472	3896
473	3741
474	3681
475	3769
476	3696
477	3634
478	3694
479	3540
480	3592
481	3663
482	3514
483	3478
484	3542
485	3475
486	3477
487	3444
488	3257
489	3292
490	3395
491	3355
492	3280
493	3293
494	3138
495	3258
496	3205
497	3281
498	3203
499	3082
500	3029
501	3108
502	3070
503	3004
504	2971
505	2924
506	2966
507	2913
508	2969
509	2864
510	2968
511	2892
512	2667
513	2771
514	2792
515	2683
516	2672
517	2774
518	2771
519	2677
520	2638
521	2643
522	2693
523	2758
524	2662
525	2729
526	2600
527	2663
528	2567
529	2644
530	2598
531	2647
532	2612
533	2630
534	2476
535	2556
536	2500
537	2285
538	2487
539	2553
540	2459
541	2347
542	2385
543	2330
544	2343
545	2376
546	2333
547	2370
548	2404
549	2392
550	2348
551	2386
552	2384
553	2257
554	2202
555	2362
556	2284
557	2237
558	2306
559	2257
560	2122
561	2274
562	2236
563	2184
564	2098
565	2231
566	2258
567	2142
568	2190
569	2173
570	2182
571	2137
572	2176
573	2260
574	2085
575	2178
576	2079
577	2141
578	2197
579	2108
580	2146
581	2137
582	2054
583	2000
584	2089
585	2085
586	2119
587	2094
588	2027
589	2022
590	2079
591	2081
592	2026
593	2001
594	2059
595	2137
596	2127
597	2050
598	2092
599	1989
600	2062
601	2080
602	2089
603	2021
604	2066
605	2026
606	2023
607	1911
608	2014
609	2131
610	2093
611	2015
612	2073
613	2043
614	2031
615	2078
616	2050
617	2108
618	1959
619	2081
620	1920
621	1968
622	1990
623	1932
624	2028
625	2049
626	1955
627	2059
628	2020
629	2030
630	1982
631	1929
632	2024
633	1940
634	1985
635	2067
636	1979
637	1973
638	2075
639	2033
640	2004
641	1947
642	1964
643	2034
644	1897
645	1976
646	1950
647	2049
648	1929
649	2007
650	1988
651	1938
652	2028
653	1907
654	2029
655	1931
656	1925
657	1963
658	1851
659	1958
660	1907
661	1928
662	1866
663	1916

