## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=bam/SRR7657883.insert_size.pdf INPUT=bam/SRR7657883.sorted.bam OUTPUT=bam/SRR7657883.insert_size.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Feb 10 09:18:58 GMT 2021

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
265	252	39	142	157955426	266.616654	64.549677	27345452	FR	15	29	45	61	79	101	129	173	593	3349	19751			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
316	86937
317	84564
318	82600
319	80309
320	78622
321	76296
322	75249
323	72448
324	70656
325	69548
326	67318
327	66360
328	63999
329	62181
330	61156
331	59628
332	58528
333	56975
334	55831
335	54350
336	52045
337	52108
338	50035
339	48405
340	47663
341	45608
342	45173
343	44079
344	42766
345	41737
346	39932
347	39581
348	38567
349	37506
350	37018
351	35759
352	34651
353	33768
354	33239
355	32067
356	31027
357	30856
358	29930
359	28981
360	28372
361	27591
362	26432
363	26082
364	25239
365	25033
366	24224
367	23390
368	23163
369	22391
370	22118
371	21255
372	20980
373	20276
374	19686
375	18994
376	18545
377	18055
378	17734
379	17538
380	17005
381	16449
382	16404
383	15769
384	15362
385	15168
386	14708
387	14201
388	14211
389	13958
390	13441
391	13140
392	12956
393	12659
394	12363
395	12191
396	11940
397	11441
398	11532
399	11178
400	10262
401	9965
402	9639
403	9431
404	9376
405	9125
406	9024
407	8490
408	8508
409	8437
410	8250
411	7896
412	8056
413	7826
414	7826
415	7442
416	7313
417	7176
418	7216
419	7201
420	6770
421	6679
422	6428
423	6413
424	6472
425	6383
426	6132
427	5965
428	6000
429	5742
430	5698
431	5601
432	5556
433	5493
434	5263
435	5309
436	5290
437	5133
438	5168
439	4958
440	4926
441	5005
442	4934
443	4752
444	4645
445	4766
446	4526
447	4671
448	4436
449	4472
450	4349
451	4541
452	4256
453	4422
454	4211
455	4261
456	4210
457	4184
458	4162
459	4046
460	4018
461	3931
462	3890
463	3892
464	3794
465	3695
466	3875
467	3683
468	3596
469	3554
470	3585
471	3535
472	3579
473	3431
474	3328
475	3409
476	3438
477	3326
478	3357
479	3320
480	3213
481	3325
482	3215
483	3204
484	3059
485	3212
486	3062
487	3143
488	3095
489	3024
490	2987
491	2973
492	3041
493	2979
494	2996
495	3017
496	2810
497	2927
498	2790
499	2764
500	2687
501	2784
502	2787
503	2898
504	2702
505	2709
506	2728
507	2688
508	2727
509	2757
510	2713
511	2543
512	2584
513	2598
514	2497
515	2505
516	2476
517	2583
518	2478
519	2499
520	2402
521	2455
522	2389
523	2431
524	2426
525	2508
526	2412
527	2389
528	2356
529	2271
530	2317
531	2286
532	2300
533	2303
534	2257
535	2261
536	2214
537	2298
538	2146
539	2199
540	2102
541	2178
542	2070
543	2140
544	2097
545	2160
546	2038
547	2150
548	2160
549	2115
550	2139
551	2074
552	2174
553	2112
554	2007
555	2046
556	2021
557	2105
558	2068
559	2057
560	2101
561	2182
562	2004
563	1964
564	1981
565	1988
566	1977
567	1960
568	1935
569	1821
570	2008
571	1866
572	1885
573	1979
574	1848
575	1931
576	1931
577	1853
578	1891
579	1834
580	1825
581	1899
582	1883
583	1800
584	1844
585	1861
586	1863
587	1895
588	1878
589	1871
590	1815
591	1851
592	1706
593	1716
594	1719
595	1861
596	1754
597	1810
598	1760
599	1856
600	1790
601	1932
602	1710
603	1792
604	1754
605	1709
606	1812
607	1793
608	1757
609	1787
610	1840
611	1771
612	1705
613	1720
614	1711
615	1712
616	1798
617	1781
618	1659
619	1689
620	1699
621	1660
622	1836
623	1740
624	1867
625	1776
626	1763
627	1755
628	1660
629	1630
630	1727
631	1584
632	1728
633	1693
634	1713
635	1709
636	1785
637	1655
638	1726
639	1665
640	1727
641	1695
642	1772
643	1684
644	1742
645	1670
646	1658
647	1781
648	1653
649	1632
650	1634
651	1643
652	1742
653	1792
654	1644
655	1634

